barcode;name;description;unit;rate;costprice;lastprice;category;notax;discper
5661339;راس شطاف قصير خفيف;راس شطاف قصير خفيف;1;10;0;0;1;FALSE;0
}8331520223252363078;ملقة عسل;ملقة عسل;1;5;0;0;1;FALSE;0
595959;مدق بلاستيك كبير;مدق بلاستيك كبير;1;18;0;0;1;FALSE;0
524242;مدق بلاستيك صغير;مدق بلاستيك صغير;1;12;0;0;1;FALSE;0
8880193101195;قاعده عازله للحراره;قاعده عازله للحراره;1;8;0;0;1;FALSE;0
}8398910264530425940;bicycle shape pizza cutter;bicycle shape pizza cutter;1;8;0;0;1;FALSE;0
4897103876672;قلب باب قضي و دهبي;قلب باب قضي و دهبي;1;15;0;0;1;FALSE;0
562621;فرامة مكسرات حديد;فرامة مكسرات حديد;1;20;0;0;1;FALSE;0
01003869;تحريك كبير;تحريك كبير;1;25;0;0;1;FALSE;0
6281057009121;شراب البروتين بالحليب;شراب البروتين بالحليب;1;3.5;0;0;1;FALSE;0
760203013008;مارشملو;مارشملو;1;7;0;0;1;FALSE;0
105220;جورب;جورب;1;10;0;0;1;FALSE;0
40036;جورب;جورب;1;15;0;0;1;FALSE;0
6281100177609;خبز التوست بالحليب;خبز التوست بالحليب;1;5.5;0;0;1;FALSE;0
2625215;جوارب;جوارب;1;10;0;0;1;FALSE;0
64646;سروال سباحه ولادي;سروال سباحه ولادي;1;18;0;0;1;FALSE;0
6256261;خضار طازج جزر;خضار طازج جزر;1;10;0;0;1;FALSE;0
00006008;عدس احمر;عدس احمر;1;8;0;0;1;FALSE;0
3073780904148;جبن كيري بالقشطة الطازجة;جبن كيري بالقشطة الطازجة;1;20;0;0;1;FALSE;0
3073780976466;جبن كيري بالقشطة الطازجة;جبن كيري بالقشطة الطازجة;1;12;0;0;1;FALSE;0
6253002480644;مونتو;مونتو;1;2;0;0;1;FALSE;0
6930311221884;civic aa;civic aa;1;3.5;0;0;1;FALSE;0
6930311221891;civic aaa;civic aaa;1;3.5;0;0;1;FALSE;0
11651551;أحذية;أحذية;1;16;0;0;1;FALSE;0
11165;أحذية;أحذية;1;18;0;0;1;FALSE;0
6281073112584;بف بيستري السنبلة;بف بيستري السنبلة;1;9;0;0;1;FALSE;0
6281004186424;غندور كريك كراك;غندور كريك كراك;1;10;0;0;1;FALSE;0
5953695;كيس زباله;كيس زباله;1;12;0;0;1;FALSE;0
6281011422317;سكر بني طبيعي 1 كيلو;سكر بني طبيعي 1 كيلو;1;18;0;0;1;FALSE;0
8888167113014;سكر بني 1 كيلو;سكر بني 1 كيلو;1;15;0;0;1;FALSE;0
6281103940330;سكر بني خام فاتح;سكر بني خام فاتح;1;22;0;0;1;FALSE;0
6955050701015;premium car charger;premium car charger;1;20;0;0;1;FALSE;0
6291105495301;Audio charge call;Audio charge call;1;20;0;0;1;FALSE;0
6800724450754;Dual Lightning headphone;Dual Lightning headphone;1;20;0;0;1;FALSE;0
6971741737187;كيبل شاحن;كيبل شاحن;1;20;0;0;1;FALSE;0
6971741737156;كيبل شاحن;كيبل شاحن;1;20;0;0;1;FALSE;0
6971741736531;كيبل شاحن;كيبل شاحن;1;20;0;0;1;FALSE;0
4552725;كيبل شاحن;كيبل شاحن;1;25;0;0;1;FALSE;0
6971741736562;كيبل شاحن;كيبل شاحن;1;10;0;0;1;FALSE;0
6941237104243;كيبل شاحن;كيبل شاحن;1;20;0;0;1;FALSE;0
8924631569496;كيبل شاحن;كيبل شاحن;1;20;0;0;1;FALSE;0
6970280944131;كيبل شاحن;كيبل شاحن;1;20;0;0;1;FALSE;0
256757;Wireless DISPLAY dONGLE;Wireless DISPLAY dONGLE;1;65;0;0;1;FALSE;0
7840540359496;شاحن جداري USB مخرجي;شاحن جداري USB مخرجي;1;25;0;0;1;FALSE;0
6957050201007;كيبل شاحن;كيبل شاحن;1;40;0;0;1;FALSE;0
00966569116710;كيبل شاحن;كيبل شاحن;1;25;0;0;1;FALSE;0
6988810011246;WIRELESS EARPHONE;WIRELESS EARPHONE;1;37;0;0;1;FALSE;0
6958421674116;3.5MM Audio Adapter Cable;3.5MM Audio Adapter Cable;1;20;0;0;1;FALSE;0
6789005911088;3.5MM Audio Adapter Cable;3.5MM Audio Adapter Cable;1;15;0;0;1;FALSE;0
6970280940140;3.5 aux audio cable;3.5 aux audio cable;1;10;0;0;1;FALSE;0
6972496463017;3.5 aux audio cable;3.5 aux audio cable;1;5;0;0;1;FALSE;0
7841626;3.5 aux audio cable;3.5 aux audio cable;1;5;0;0;1;FALSE;0
6971283082103;car charger;car charger;1;20;0;0;1;FALSE;0
6970463501120;car charger;car charger;1;25;0;0;1;FALSE;0
2516121;DATA CABLE;DATA CABLE;1;15;0;0;1;FALSE;0
7287200720218;مخلل خيار;مخلل خيار;1;9;0;0;1;FALSE;0
8901393020564;حلوى بنكهة الفهة;حلوى بنكهة الفهة;1;1.5;0;0;1;FALSE;0
84196842;شوبا شوبس مصاص نيلودي;شوبا شوبس مصاص نيلودي;1;1.25;0;0;1;FALSE;0
8850632603177;جيلي زازي;جيلي زازي;1;1.5;0;0;1;FALSE;0
485861;معمول فخر الحلا;معمول فخر الحلا;1;16;0;0;1;FALSE;0
252742;بقلاوة دارك;بقلاوة دارك;1;65;0;0;1;FALSE;0
25365;بقلاوة دارك;بقلاوة دارك;1;58;0;0;1;FALSE;0
6281007054485;دجاج فاخر طازج اليوم;دجاج فاخر طازج اليوم;1;16.5;0;0;1;FALSE;0
6287016110327;توست بر بالنخالة;توست بر بالنخالة;1;5;0;0;1;FALSE;0
6280004000020;توست حبوب كامله;توست حبوب كامله;1;5;0;0;1;FALSE;0
6287007960108;منذل سانري;منذل سانري;1;14;0;0;1;FALSE;0
574144;صحن قصدير;صحن قصدير;1;14;0;0;1;FALSE;0
9243178621207;حلوى هلامية بنكهة الفرالة;حلوى هلامية بنكهة الفرالة;1;0.5;0;0;1;FALSE;0
8719700943549;حلاوة شياي مياي;حلاوة شياي مياي;1;0.5;0;0;1;FALSE;0
220053;رقانق الناتشو بنكهة الفلفل الحر 175 غ;رقانق الناتشو بنكهة الفلفل الحر 175 غ;1;14;0;0;1;FALSE;0
261549;رقانق الناتشو بنكهة الفلفل الحر 175;رقانق الناتشو بنكهة الفلفل الحر 175;1;7;0;0;1;FALSE;0
51552;بقلاوة الارياف;بقلاوة الارياف;1;40;0;0;1;FALSE;0
2626262;لوز مقشر;لوز مقشر;1;10;0;0;1;FALSE;0
6281034910273;راني برتقال;راني برتقال;1;1.5;0;0;1;FALSE;0
6281016201054;تيشوب ويفر;تيشوب ويفر;3;12;0;0;1;FALSE;0
6281016210124;تيشون معمول بالتمر;تيشون معمول بالتمر;1;10;0;0;1;FALSE;0
6281100176435;فوشية فطيرة الشوكولاتة;فوشية فطيرة الشوكولاتة;1;1.25;0;0;1;FALSE;0
74772;بسكويت بالسمسم;بسكويت بالسمسم;1;6.5;0;0;1;FALSE;0
5033712735941;فيلية سمك مجمدة;فيلية سمك مجمدة;1;33;0;0;1;FALSE;0
123456789012;لحم العجل;لحم العجل;1;18;0;0;1;FALSE;0
6285572000250;RITA BERRIES;RITA BERRIES;1;3;0;0;1;FALSE;0
5033712140080;روبيان;روبيان;1;25;0;0;1;FALSE;0
6281100175568;فوشية فشار;فوشية فشار;1;1;0;0;1;FALSE;0
6281102641931;هايل معجون الطماطم;هايل معجون الطماطم;15;8;0;0;1;FALSE;0
6221033211117;معجون الطماطم;معجون الطماطم;16;8;0;0;1;FALSE;0
6281160198163;بخور عود كعبودي;بخور عود كعبودي;1;20;0;0;1;FALSE;0
6287016110907;صامولي ساندوش بطاطس;صامولي ساندوش بطاطس;1;2.5;0;0;1;FALSE;0
6287016110976;خبز الصحي بالنخالق;خبز الصحي بالنخالق;1;2.5;0;0;1;FALSE;0
6287016111072;خبز صحي بحبة البركة;خبز صحي بحبة البركة;1;2.5;0;0;1;FALSE;0
6287016110969;خبز الصحي بالشوفان;خبز الصحي بالشوفان;1;2.5;0;0;1;FALSE;0
2652665;كمامه;كمامه;1;12;0;0;1;FALSE;0
253990003;كيكه متنوعة;كيكه متنوعة;1;45;0;0;1;FALSE;0
6285536000258;مينيز تشيز كيك;مينيز تشيز كيك;1;48;0;0;1;FALSE;0
6281008570656;مناديل هلا شد;مناديل هلا شد;1;20;0;0;1;FALSE;0
6281146019888;مناديل جولدين;مناديل جولدين;1;18;0;0;1;FALSE;0
6281011421204;سكر زياده 10كجم;سكر زياده 10كجم;1;45;0;0;1;FALSE;0
4894042704301;سمارت لينك;سمارت لينك;1;15;0;0;1;FALSE;0
6933654804455;كيبل TYPE-C;كيبل TYPE-C;1;25;0;0;1;FALSE;0
6983679479237;Belk PD 18W Quick charge;Belk PD 18W Quick charge;1;30;0;0;1;FALSE;0
987594;كابل شحن لوجين;كابل شحن لوجين;1;20;0;0;1;FALSE;0
6576457845500;توسلت;توسلت;1;50;0;0;1;FALSE;0
6287016110150;صامولي جامبو بالحليب;صامولي جامبو بالحليب;1;3;0;0;1;FALSE;0
7622210785145;اوريو كيك;اوريو كيك;3;12;0;0;1;FALSE;0
6941237105721;Joyroom Mini Portable;Joyroom Mini Portable;1;100;0;0;1;FALSE;0
5166161;حماية فعالة براعحة العود;حماية فعالة براعحة العود;1;15;0;0;1;FALSE;0
6295120030660;ديتول المنعش غسيل الجسم;ديتول المنعش غسيل الجسم;1;22;0;0;1;FALSE;0
6281006130883;كومفرت امركز;كومفرت امركز;1;10;0;0;1;FALSE;0
6001106298531;ديتول العناية غسول;ديتول العناية غسول;1;18;0;0;1;FALSE;0
8405446982378;تاتكو مزيج زيت متبقي الزيتوت;تاتكو مزيج زيت متبقي الزيتوت;1;10;0;0;1;FALSE;0
22551;Otm Led;Otm Led;1;12;0;0;1;FALSE;0
223322;محول كهرباء ثلاثي;محول كهرباء ثلاثي;1;6;0;0;1;FALSE;0
0101040033200914;كيبل شحن;كيبل شحن;1;20;0;0;1;FALSE;0
9556439881228;بسكويت مانشيز بكريمة الشوكولاتة 150 جرام;بسكويت مانشيز بكريمة الشوكولاتة 150 جرام;1;10;0;0;1;FALSE;0
6291053870632;قمع الفانيلا;قمع الفانيلا;1;1;0;0;1;FALSE;0
6285572000441;ريتا رد 250 مل;ريتا رد 250 مل;1;2;0;0;1;FALSE;0
6281103940057;سويتي سكر بني أصابع 500غم;سويتي سكر بني أصابع 500غم;1;18;0;0;1;FALSE;0
5355;أحذية;أحذية;1;10;0;0;1;FALSE;0
3023;زرادية;زرادية;1;18;0;0;1;FALSE;0
6281007059336;كريمة  الخفق;كريمة  الخفق;1;15.5;0;0;1;FALSE;0
012000051845;سفن عب 320 مل;سفن عب 320 مل;1;2.5;0;0;1;FALSE;0
6934770144524;مفك;مفك;1;8;0;0;1;FALSE;0
265236;مفك;مفك;1;10;0;0;1;FALSE;0
6285572001394;RITA;RITA;1;3;0;0;1;FALSE;0
9552015703359;13A SWITCH SOCKET;13A SWITCH SOCKET;1;15;0;0;1;FALSE;0
6281014472210;بيرفيتو مكرنة اسباغتيني;بيرفيتو مكرنة اسباغتيني;1;5.5;0;0;1;FALSE;0
6287023350037;إكليل الجبل;إكليل الجبل;1;17;0;0;1;FALSE;0
8718309868222;RED CURRANTS;RED CURRANTS;1;29;0;0;1;FALSE;0
4006508123834;مرشح قهوة;مرشح قهوة;1;14;0;0;1;FALSE;0
8050705434541;دولسيتو كاكاو غامق كيك بحشوة;دولسيتو كاكاو غامق كيك بحشوة;1;13;0;0;1;FALSE;0
8050705434510;دولسيتو كاكاو غامق كيك بحشوة ا;دولسيتو كاكاو غامق كيك بحشوة ا;1;13;0;0;1;FALSE;0
8050705435982;كرواسون المعجنات;كرواسون المعجنات;1;13;0;0;1;FALSE;0
650075916715;مرشح قهوة;مرشح قهوة;1;12;0;0;1;FALSE;0
650075916845;مرشح قهوة;مرشح قهوة;1;19;0;0;1;FALSE;0
650075916807;مرشح قهوة;مرشح قهوة;1;19;0;0;1;FALSE;0
650075916821;مرشح قهوة;مرشح قهوة;1;19;0;0;1;FALSE;0
650075916869;مرشح قهوة;مرشح قهوة;1;19;0;0;1;FALSE;0
6291108390351;LIGHTER GAS;LIGHTER GAS;1;8;0;0;1;FALSE;0
6926484907335;4عجلات 2بوصة;4عجلات 2بوصة;1;15;0;0;1;FALSE;0
6281104730077;أدوات الطعام الميزة;أدوات الطعام الميزة;1;10;0;0;1;FALSE;0
6287013650024;عرض 5 سمارت باك بونيتا;عرض 5 سمارت باك بونيتا;1;8;0;0;1;FALSE;0
6281101542697;مشوار مخملي;مشوار مخملي;1;8;0;0;1;FALSE;0
6287000993349;مفارش  سفرة دائرية;مفارش  سفرة دائرية;1;8;0;0;1;FALSE;0
6237005463323;Handmade double wall glass mugs;Handmade double wall glass mugs;1;8;0;0;1;FALSE;0
6223000207956;جبنة بالقشطة بانولاما;جبنة بالقشطة بانولاما;1;4;0;0;1;FALSE;0
6222002300030;شاى العروسة;شاى العروسة;1;24;0;0;1;FALSE;0
6222002300115;شاى العروسة 25 كيس;شاى العروسة 25 كيس;1;19;0;0;1;FALSE;0
021130380930;حةائق غذائية;حةائق غذائية;1;19;0;0;1;FALSE;0
6271100041574;قهوة فرنسية بنكهة البندق;قهوة فرنسية بنكهة البندق;1;28;0;0;1;FALSE;0
881334000474;dunkin french vanilla;dunkin french vanilla;1;50;0;0;1;FALSE;0
013409343418;خلاط السوائل متعدر الاستخدامات;خلاط السوائل متعدر الاستخدامات;1;9;0;0;1;FALSE;0
6920200538025;lemon juicer;lemon juicer;1;9;0;0;1;FALSE;0
074305001161;ل حمض التفاح;ل حمض التفاح;1;28;0;0;1;FALSE;0
8901023003868;حنا نويور;حنا نويور;1;11;0;0;1;FALSE;0
6294011606700;ورق أامنيوم للمهام;ورق أامنيوم للمهام;1;9;0;0;1;FALSE;0
2524253;صلصة الشواء بالعسل;صلصة الشواء بالعسل;1;34;0;0;1;FALSE;0
6944128635598;أدوات المطبخ;أدوات المطبخ;1;10;0;0;1;FALSE;0
644216727391;جل مرطب ومعقم لليدين;جل مرطب ومعقم لليدين;1;12;0;0;1;FALSE;0
6281101555536;أكياس نفايق;أكياس نفايق;1;8;0;0;1;FALSE;0
6916856634570;فحم ذهبي فاخر;فحم ذهبي فاخر;1;12;0;0;1;FALSE;0
020212360013;فحم ذهبي فاخر;فحم ذهبي فاخر;1;10;0;0;1;FALSE;0
292005900885;فحم السيف;فحم السيف;1;8;0;0;1;FALSE;0
6289702694937;فحم الجود 40قرص;فحم الجود 40قرص;1;10;0;0;1;FALSE;0
6281014304245;قهوة مثلجة;قهوة مثلجة;1;33;0;0;1;FALSE;0
6287001920016;مفارش سفرة;مفارش سفرة;1;12;0;0;1;FALSE;0
6224000835231;ليفة تنظيف متعددة الاستخدامات;ليفة تنظيف متعددة الاستخدامات;1;8;0;0;1;FALSE;0
6934568593893;ورق قصدير;ورق قصدير;1;3;0;0;1;FALSE;0
6287026201633;ورق قصدير;ورق قصدير;1;3;0;0;1;FALSE;0
6287003450337;سفرة حجم كبير;سفرة حجم كبير;1;9;0;0;1;FALSE;0
6281020040809;تونا  المراعي الخضراء;تونا  المراعي الخضراء;1;4;0;0;1;FALSE;0
6214003304810;أسفنج بحريا صناعي متعدر;أسفنج بحريا صناعي متعدر;1;8;0;0;1;FALSE;0
777583;ملعفة بلاستيكية;ملعفة بلاستيكية;1;5;0;0;1;FALSE;0
424136;ملعفة بلاستيكية;ملعفة بلاستيكية;1;12;0;0;1;FALSE;0
6287018851402;سفرة البيت;سفرة البيت;1;8;0;0;1;FALSE;0
6271100041628;قهوة تركية;قهوة تركية;1;28;0;0;1;FALSE;0
6271100041567;قهوة فرنسية;قهوة فرنسية;1;28;0;0;1;FALSE;0
8690504056201;أولكر اعواد البسكويت;أولكر اعواد البسكويت;1;1;0;0;1;FALSE;0
6294011616747;لو لو ماكس رول;لو لو ماكس رول;1;16;0;0;1;FALSE;0
6281100111573;جلوريا مربع الفواكه;جلوريا مربع الفواكه;1;5;0;0;1;FALSE;0
6285584010339;بخور;بخور;1;20;0;0;1;FALSE;0
6287008193581;جل معقم للأيدي;جل معقم للأيدي;1;10;0;0;1;FALSE;0
6940160371159;مبشرة و صندوق تخزين;مبشرة و صندوق تخزين;1;12;0;0;1;FALSE;0
6954952800451;صندوق الغداء;صندوق الغداء;1;8;0;0;1;FALSE;0
3609233082400;كوب ماء زجاج;كوب ماء زجاج;1;8;0;0;1;FALSE;0
6281073112980;دبل شوكليت كوكيز السنبلة;دبل شوكليت كوكيز السنبلة;1;25;0;0;1;FALSE;0
6281073110443;كنافة بالقشطة;كنافة بالقشطة;1;15;0;0;1;FALSE;0
6281073112942;كوكيز بقطع الشوكولا;كوكيز بقطع الشوكولا;1;25;0;0;1;FALSE;0
6281073210549;عسل الغابة السوداء;عسل الغابة السوداء;1;38;0;0;1;FALSE;0
6281073210389;عسل زهرة الأكاسيا;عسل زهرة الأكاسيا;1;38;0;0;1;FALSE;0
8001841590981;بانتين برو في;بانتين برو في;1;11;0;0;1;FALSE;0
6972545263179;خلاط السوائل متعدر الاستخدامات;خلاط السوائل متعدر الاستخدامات;1;9;0;0;1;FALSE;0
6281007061032;كرواسان الزبدة بكريمة البسكويت;كرواسان الزبدة بكريمة البسكويت;1;2.5;0;0;1;FALSE;0
24245353;الروهو سمك 1 كيلو;الروهو سمك 1 كيلو;1;19;0;0;1;FALSE;0
535355;الروهو سمك;الروهو سمك;1;15;0;0;1;FALSE;0
2522888;طماطم كتشاب جلوريا;طماطم كتشاب جلوريا;1;1;0;0;1;FALSE;0
6287008571204;خريد و قيمت آبكش;خريد و قيمت آبكش;1;14;0;0;1;FALSE;0
6287008571228;خريد و قيمت آبكش;خريد و قيمت آبكش;1;12;0;0;1;FALSE;0
2558686;شريط التعبئة و التغليف;شريط التعبئة و التغليف;1;3.5;0;0;1;FALSE;0
4796004442156;شاي القافلة المتميزة;شاي القافلة المتميزة;1;8;0;0;1;FALSE;0
4646146;aux;aux;1;5;0;0;1;FALSE;0
6984584687342;ليفة حديد;ليفة حديد;1;3;0;0;1;FALSE;0
6281017215876;ورق قصدير;ورق قصدير;1;23;0;0;1;FALSE;0
6281017220283;فام كومفرت;فام كومفرت;1;15;0;0;1;FALSE;0
6281017220092;فام ريلاكس;فام ريلاكس;1;15;0;0;1;FALSE;0
6281036281203;صن باايتس 23غ;صن باايتس 23غ;1;1.5;0;0;1;FALSE;0
6281036004345;تشالي كمون و ليمون 155غ;تشالي كمون و ليمون 155غ;1;5.5;0;0;1;FALSE;0
6281036004406;تسالي حارنار ليمون أسود;تسالي حارنار ليمون أسود;1;5.5;0;0;1;FALSE;0
6281036004321;تشالي كمون و ليمون 90غ;تشالي كمون و ليمون 90غ;1;3.5;0;0;1;FALSE;0
6281036014177;شيتوس حارنر بالليمون;شيتوس حارنر بالليمون;1;1.15;0;0;1;FALSE;0
6281036014221;شيتوس حارنر بالليمون;شيتوس حارنر بالليمون;1;8;0;0;1;FALSE;0
6281036014184;شيتوس حارنر بالليمون;شيتوس حارنر بالليمون;28;18;0;0;1;FALSE;0
6281036004369;تسالي حارنر ليمون أسود;تسالي حارنر ليمون أسود;3;12;0;0;1;FALSE;0
6281036008459;دوريتوس حارنار بالليمون 23غ;دوريتوس حارنار بالليمون 23غ;28;18;0;0;1;FALSE;0
6281036008510;دوريتوس حارنر بالليمون;دوريتوس حارنر بالليمون;1;8;0;0;1;FALSE;0
6281036002280;ليز حانار لينمون;ليز حانار لينمون;28;16;0;0;1;FALSE;0
6281104121615;فورزا رازو برتقال;فورزا رازو برتقال;1;1;0;0;1;FALSE;0
6281104121660;فورزا نكعة الفراولة;فورزا نكعة الفراولة;1;1.5;0;0;1;FALSE;0
2581728;بصل;بصل;1;8;0;0;1;FALSE;0
4008400404127;نوتيلا 750ج;نوتيلا 750ج;1;30;0;0;1;FALSE;0
5522525;شوكولاتة;شوكولاتة;1;24;0;0;1;FALSE;0
757528023027;ميني تكيس;ميني تكيس;1;3;0;0;1;FALSE;0
6281006856370;ليبتون العلامة الصفراء 400غ;ليبتون العلامة الصفراء 400غ;1;10;0;0;1;FALSE;0
04026606;حلوي سكيتلز الحامضة;حلوي سكيتلز الحامضة;1;8;0;0;1;FALSE;0
5060250343765;ريسسى راوند 96 غ;ريسسى راوند 96 غ;1;6;0;0;1;FALSE;0
7613034920348;ارو نستله شريط 27 غ;ارو نستله شريط 27 غ;1;10;0;0;1;FALSE;0
6291105470766;سرور مينو عمان;سرور مينو عمان;1;5;0;0;1;FALSE;0
012000059759;فروتز شراب فاكحة 240 مل;فروتز شراب فاكحة 240 مل;1;2.5;0;0;1;FALSE;0
6281168002264;ليبتوت آيس تي 240 مل;ليبتوت آيس تي 240 مل;1;2;0;0;1;FALSE;0
012000803857;ماونتن ديو 500مل;ماونتن ديو 500مل;1;3;0;0;1;FALSE;0
012000804571;ميرندا حمضيات 250 مل;ميرندا حمضيات 250 مل;1;2.5;0;0;1;FALSE;0
012000800443;بيبسى 250 مل;بيبسى 250 مل;1;2.5;0;0;1;FALSE;0
012000802805;ميرندا برتقال 250 مل;ميرندا برتقال 250 مل;1;2.5;0;0;1;FALSE;0
012000804144;سفن عف 250 مل;سفن عف 250 مل;1;2.5;0;0;1;FALSE;0
012000014338;أكوافينا 500مل;أكوافينا 500مل;1;1;0;0;1;FALSE;0
6281102641351;حليب مجفف كامل الدسم هايل 1800غ;حليب مجفف كامل الدسم هايل 1800غ;1;45;0;0;1;FALSE;0
6281102371388;أفخاذ المحية;أفخاذ المحية;1;7;0;0;1;FALSE;0
6281102371395;قوانص كبدة قلوب;قوانص كبدة قلوب;1;5;0;0;1;FALSE;0
6281018290995;معجون طماطم ندى;معجون طماطم ندى;15;10;0;0;1;FALSE;0
6281020295636;معجون طماطم لونا;معجون طماطم لونا;16;10;0;0;1;FALSE;0
542242;بهارات مشكلة;بهارات مشكلة;1;10;0;0;1;FALSE;0
4424242;كزبرةأع مشعل;كزبرةأع مشعل;1;5;0;0;1;FALSE;0
535353;زنجبيل مطحون;زنجبيل مطحون;1;5;0;0;1;FALSE;0
6285212000343;ماكسي رول 350 متر;ماكسي رول 350 متر;1;14;0;0;1;FALSE;0
6287028460090;ملعق;ملعق;1;3;0;0;1;FALSE;0
6285364068512;صحن ركم 3;صحن ركم 3;1;8;0;0;1;FALSE;0
6285212000114;وأيتي بلس;وأيتي بلس;10;20;0;0;1;FALSE;0
9501066902020;دياليسيو مايونيز بالشطه 300 مل;دياليسيو مايونيز بالشطه 300 مل;1;12;0;0;1;FALSE;0
9501066101027;ديليسيو طماطم كاتشب 500 مل;ديليسيو طماطم كاتشب 500 مل;1;9;0;0;1;FALSE;0
6281017213995;هلا 10 عبوات منديل وج;هلا 10 عبوات منديل وج;1;17;0;0;1;FALSE;0
6287009330879;معمول التمور بدقيق البر;معمول التمور بدقيق البر;1;8;0;0;1;FALSE;0
6133414005355;ريقالو;ريقالو;1;2;0;0;1;FALSE;0
6281017403761;سانيتاأبو ربطة 55 غالون;سانيتاأبو ربطة 55 غالون;1;13;0;0;1;FALSE;0
2264362;علبه صلصه;علبه صلصه;1;8;0;0;1;FALSE;0
6281100021186;خل قصب طبيعي 473مل;خل قصب طبيعي 473مل;1;3;0;0;1;FALSE;0
6281022159752;الصافي عصير مشكل عضوي 1 لتر;الصافي عصير مشكل عضوي 1 لتر;1;17;0;0;1;FALSE;0
6281101831227;هقطع دجاج مبرد 900;هقطع دجاج مبرد 900;1;11;0;0;1;FALSE;0
6281073310362;عسل ندل طبيعي ساري 1.5 كيلو;عسل ندل طبيعي ساري 1.5 كيلو;1;60;0;0;1;FALSE;0
6281102060619;دالا برتقال 200 مل;دالا برتقال 200 مل;1;2;0;0;1;FALSE;0
826262;علب بلاستيك;علب بلاستيك كبير;1;12;0;0;1;FALSE;0
36265;علب بلاستيك;علب بلاستيك;1;8;0;0;1;FALSE;0
95959;علب بلاستيك;علب بلاستيك;1;10;0;0;1;FALSE;0
012345678905;حاجز أمان الابواب;حاجز أمان الابواب;1;20;0;0;1;FALSE;0
6925263;حاجز أمان الابواب;حاجز أمان الابواب;1;12;0;0;1;FALSE;0
65999;حاجز أمان الابواب;حاجز أمان الابواب;1;15;0;0;1;FALSE;0
6281100358831;بسكويت بكريمة;بسكويت بكريمة;1;0.5;0;0;1;FALSE;0
00006081;كمون حب;كمون حب;1;5;0;0;1;FALSE;0
5033712735958;استيك سمك مجمد;استيك سمك مجمد;1;12;0;0;1;FALSE;0
6281100176992;كرواسان بالفراولة;كرواسان بالفراولة;1;1.25;0;0;1;FALSE;0
2626;كوب بلاستيك;كوب بلاستيك;1;10;0;0;1;FALSE;0
585256;كوب بلاستيك;كوب بلاستيك;1;8;0;0;1;FALSE;0
626666;علب بلاستيك;علب بلاستيك;1;8;0;0;1;FALSE;0
65455;.;.;1;50;0;0;1;FALSE;0
6281041028213;حلواني طحين سائلة النخلة 500 ج;حلواني طحين سائلة النخلة 500 ج;1;20;0;0;1;FALSE;0
6281057012015;حليب خالي الدسم;حليب خالي الدسم;1;4.5;0;0;1;FALSE;0
6281102371777;دجاج مبرد 1100;دجاج مبرد 1100;1;16;0;0;1;FALSE;0
751713955711;كوب شاي;كوب شاي;1;5;0;0;1;FALSE;0
6287008020559;كوب قهوه;كوب قهوه;1;3;0;0;1;FALSE;0
6287005481094;صحن كبير;صحن كبير;1;6;0;0;1;FALSE;0
51564641;ويفر كبير;ويفر كبير;1;12;0;0;1;FALSE;0
02532532;ويفر صغير;ويفر صغير;1;10;0;0;1;FALSE;0
4352214;كياس نفايات;كياس نفايات;1;10;0;0;1;FALSE;0
564955;مسحوق فلفل اسود;مسحوق فلفل اسود;1;5;0;0;1;FALSE;0
8056149233085;سماعا;سماعا;1;35;0;0;1;FALSE;0
9652405060922;وصلة اتش دي تي وي;وصلة اتش دي تي وي;1;40;0;0;1;FALSE;0
6253501821665;مكسرات ياسمين;مكسرات ياسمين;1;29;0;0;1;FALSE;0
6253501820262;معمول ياسمين;معمول ياسمين;1;25;0;0;1;FALSE;0
15485665;ذا بلاك سويت;ذا بلاك سويت;1;85;0;0;1;FALSE;0
6281007056458;أفخاد دجاج متبلة اليوم 500 غ;أفخاد دجاج متبلة اليوم 500 غ;1;17;0;0;1;FALSE;0
84854;لوبيا;لوبيا;1;5;0;0;1;FALSE;0
8699721581206;لصقه الضهر;لصقه الضهر;1;3;0;0;1;FALSE;0
6281007059244;شرائع الجبن 20 شريحة;شرائع الجبن 20 شريحة;1;14;0;0;1;FALSE;0
6281100173441;خبز مسع رقاق;خبز مسع رقاق;1;5;0;0;1;FALSE;0
6922021682086;deworming mot mildew;deworming mot mildew;1;5;0;0;1;FALSE;0
6281073151347;بطاطس 2.5 كيلو;بطاطس 2.5 كيلو;1;17;0;0;1;FALSE;0
66685555;خضاز ملفوف;خضاز ملفوف;1;7;0;0;1;FALSE;0
6281036008473;دوريتوس حار نار 48غ;دوريتوس حار نار 48غ;1;2.5;0;0;1;FALSE;0
6281036005311;ليز ماكس 125 غ;ليز ماكس 125 غ;1;5.5;0;0;1;FALSE;0
6281016013640;البطل بالملع 132 غ;البطل بالملع 132 غ;1;3.5;0;0;1;FALSE;0
6281016013626;البطل بنكهة الفلفل الحار 132غ;البطل بنكهة الفلفل الحار 132غ;1;3.5;0;0;1;FALSE;0
6281016013633;البطل بنكهة الملع و الخل 325 غ;البطل بنكهة الملع و الخل 325 غ;1;3.5;0;0;1;FALSE;0
6352535;خضار بطاطس;خضار بطاطس;1;10;0;0;1;FALSE;0
6281055002643;زيت هناء ذهبي 1.5 لتر;زيت هناء ذهبي 1.5 لتر;1;14;0;0;1;FALSE;0
6281102641009;زيت الحفلات 1.5 لتر;زيت الحفلات 1.5 لتر;1;13;0;0;1;FALSE;0
